latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-1.9063,-52.87033,317.07,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.29,1.57,N
-1.90382,-52.87265,312.62,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.58,1.47,N
-1.8987,-53.01841,308.94,0.46,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.91,1.74,N
-1.89509,-53.01785,318.65,0.46,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.78,1.74,N
-1.89176,-50.65088,307.94,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,292.12,0.97,N
-1.88848,-53.29108,305.16,0.47,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,292.99,1.11,N
-1.85319,-55.61689,317.35,0.43,0.46,2024-12-01,444,N,VIIRS,n,2.0NRT,291.52,2.05,N
-1.84895,-55.61634,307.66,0.43,0.46,2024-12-01,444,N,VIIRS,n,2.0NRT,291.46,2.05,N
-1.83563,-46.2315,305.48,0.49,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,291.91,1.42,N
-1.8281,-50.90221,316.89,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,291.5,3.81,N
-1.82475,-50.90169,356.19,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,295.52,6.7,N
-1.8242,-50.90519,309.99,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,291.51,6.7,N
-1.82141,-50.90117,315.65,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,290.27,6.7,N
-1.82101,-55.16826,314.64,0.4,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,291.91,1.63,N
-1.82085,-50.90467,328.98,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,292.08,6.7,N
-1.8187,-54.87215,313.77,0.39,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,292.58,1.79,N
-1.81633,-50.80346,304.75,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,291.8,0.65,N
-1.80212,-46.63274,306.42,0.47,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,291.72,1.11,N
-1.79965,-50.90856,305.94,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,291.86,2.25,N
-1.78826,-52.74533,307.25,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.87,2.41,N
-1.7847,-52.74477,320.71,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,295.97,2.64,N
-1.78406,-52.74878,317.47,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,294.19,2.64,N
-1.77873,-55.27391,310.55,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.51,0.98,N
-1.77814,-55.27758,306.77,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.41,1.34,N
-1.7716,-50.85769,310.68,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,292.07,1.19,N
-1.77082,-47.91222,304.11,0.42,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,291.8,0.56,N
-1.76826,-50.85717,307.85,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,292.47,1.19,N
-1.76771,-50.86067,316.24,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,292.07,1.19,N
-1.7677,-45.51376,308.92,0.54,0.42,2024-12-01,444,N,VIIRS,n,2.0NRT,291.99,0.98,N
-1.76715,-50.86418,314.17,0.39,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,292.27,1.53,N
-1.7597,-53.63768,306.32,0.49,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.75,1.76,N
-1.75575,-55.41645,311.73,0.42,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.57,1.67,N
-1.75527,-53.64153,310.05,0.49,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,294.14,1.76,N
-1.7489,-52.64904,322.7,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.38,1.76,N
-1.74826,-52.65301,309.13,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.46,1.76,N
-1.74804,-46.26915,312.03,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,291.57,1.36,N
-1.74511,-52.31203,319.15,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.92,3.03,N
-1.74471,-52.65245,323.21,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.19,1.76,N
-1.74407,-52.65643,305.66,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.57,1.82,N
-1.73609,-49.81598,311.77,0.38,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,291.9,1.58,N
-1.73277,-49.81546,307.02,0.38,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,291.76,1.58,N
-1.73144,-46.65832,324.78,0.47,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,291.53,1.5,N
-1.73039,-52.49695,308.75,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.74,1.2,N
-1.73,-49.8115,305.65,0.38,0.36,2024-12-01,444,N,VIIRS,n,2.0NRT,291.81,1.36,N
-1.72977,-52.50087,306.99,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.4,1.62,N
-1.72821,-46.22533,304.01,0.49,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.15,1.17,N
-1.72581,-52.48016,315.45,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.11,2.85,N
-1.72519,-52.48407,324.03,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,294.35,2.5,N
-1.72473,-52.6255,309.57,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,291.69,5.08,N
-1.72457,-52.48799,307.95,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.11,2.5,N
-1.72396,-45.76482,310.65,0.52,0.42,2024-12-01,444,N,VIIRS,n,2.0NRT,291.64,2.39,N
-1.72395,-52.49192,309.14,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.26,1.6,N
-1.72334,-52.49584,307.17,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.68,1.6,N
-1.72321,-55.0275,305.34,0.4,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,291.36,0.52,N
-1.7222,-45.76176,310.6,0.52,0.42,2024-12-01,444,N,VIIRS,n,2.0NRT,291.68,2.15,N
-1.72118,-52.62494,347.77,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,295.76,5.08,N
-1.72056,-52.62892,315.51,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.42,3.26,N
-1.71914,-55.02684,305.11,0.4,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,291.59,0.52,N
-1.71826,-52.62041,320.86,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.88,3.62,N
-1.71765,-52.77541,308.13,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.47,1.35,N
-1.71764,-52.62438,336.51,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,296.38,3.62,N
-1.71701,-52.77944,309.86,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,294.02,1.35,N
-1.71701,-52.62836,328.24,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,296.54,5.3,N
-1.70957,-53.24441,322.18,0.47,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,293.09,2.04,N
-1.70759,-52.7697,309.35,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.74,2,N
-1.70672,-52.4411,314.93,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.35,2.58,N
-1.7064,-52.76613,311.47,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.98,1.75,N
-1.70632,-46.14444,303.21,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,291.32,3.73,N
-1.70591,-52.46901,310.46,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.47,2.01,N
-1.70577,-52.77016,307.14,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.43,1.75,N
-1.70563,-46.1489,340.64,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.93,3.73,N
-1.70529,-52.47292,316.6,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293,2.41,N
-1.70467,-52.76511,312.22,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.8,2,N
-1.70387,-52.64258,316.65,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,294.77,2.95,N
-1.70383,-52.43665,313.98,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.79,1.44,N
-1.70325,-52.64656,318.73,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,294.25,2.95,N
-1.70321,-52.44055,315.43,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,294.4,2.48,N
-1.70301,-52.46454,317.79,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.94,2.01,N
-1.70239,-52.46846,320.94,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,294.47,2.01,N
-1.70189,-46.14833,337.16,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.36,5.59,N
-1.70095,-52.63804,307.95,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.5,2.22,N
-1.70032,-52.64202,330.12,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,297,3.21,N
-1.6997,-52.646,315.59,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,294.2,3.21,N
-1.69949,-52.46399,309.28,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.69,1.61,N
-1.69887,-52.4679,310.72,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.79,1.61,N
-1.6974,-52.63749,322.29,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,295.05,2.22,N
-1.69677,-52.64147,327.24,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,296.06,3.21,N
-1.69659,-52.45953,305.56,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.17,0.93,N
-1.69385,-52.63693,313.29,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.82,1.9,N
-1.68397,-53.94509,306.11,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.88,1.67,N
-1.68144,-52.50935,307.34,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.76,1.63,N
-1.67791,-52.5088,306.15,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.55,1.21,N
-1.67563,-52.50039,306.88,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.5,1.27,N
-1.67399,-52.09788,330.91,0.42,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.85,5.86,N
-1.6725,-52.52003,305.98,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.6,1.12,N
-1.6721,-52.49984,311.34,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.84,1.5,N
-1.67053,-52.09731,308.6,0.42,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,291.57,1.89,N
-1.66897,-52.51948,305.54,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.32,1.4,N
-1.66863,-53.77459,345.68,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,296.07,19.62,N
-1.66858,-52.49928,309.71,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.62,1.5,N
-1.66789,-53.77917,309.09,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.08,2.23,N
-1.66718,-45.7513,306.81,0.52,0.42,2024-12-01,444,N,VIIRS,n,2.0NRT,291.79,1.14,N
-1.66505,-52.49873,308.36,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.56,1.36,N
-1.66045,-53.22335,308.35,0.47,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,293.06,1.87,N
-1.66038,-53.75217,325.9,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.54,2.99,N
-1.66027,-53.75469,334.35,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.17,6.06,N
-1.65967,-53.7567,317.87,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.11,2.99,N
-1.65898,-52.40166,315.99,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.39,1.73,N
-1.65842,-52.40241,311.4,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.05,1.42,N
-1.65834,-53.42522,306.63,0.48,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,292.95,1.22,N
-1.658,-52.49762,308.54,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.47,1.27,N
-1.65532,-53.42037,306.67,0.48,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,292.69,0.68,N
-1.65284,-52.25488,308.36,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,289.5,0.77,N
-1.64635,-52.75253,320.34,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.88,1.56,N
-1.64576,-53.87094,315.23,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.33,2,N
-1.64564,-53.86867,318.17,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.51,2.75,N
-1.64342,-52.74794,312.79,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.09,1.56,N
-1.64278,-52.75196,307.98,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.84,1.56,N
-1.64269,-53.86574,314.72,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.41,2.79,N
-1.64233,-55.06634,318.56,0.4,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,292.18,1.94,N
-1.64197,-53.87031,311.15,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.24,2,N
-1.64186,-53.86803,317.14,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.44,2.75,N
-1.64176,-55.06998,321.43,0.4,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,292.33,2.33,N
-1.6389,-53.86508,313.57,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.32,3.45,N
-1.63882,-53.86281,311.53,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.3,2.58,N
-1.63819,-53.86967,306.76,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.8,2.08,N
-1.63808,-53.86738,309.73,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.07,2.81,N
-1.63135,-53.86372,315.26,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.22,2.76,N
-1.62987,-52.37798,305.48,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.65,2.19,N
-1.6282,-52.36577,308.77,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.6,2.3,N
-1.6282,-47.32417,308.16,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,291.39,1.08,N
-1.62757,-53.86306,315.2,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.09,2.76,N
-1.62575,-52.38131,306.77,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.65,1.63,N
-1.62401,-53.88577,307.48,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.05,1.92,N
-1.62378,-53.86245,308.48,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.61,1.54,N
-1.62328,-53.89039,311.65,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.14,1.92,N
-1.62326,-52.69127,309.45,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.15,1.82,N
-1.62197,-52.69928,321.4,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.26,2.29,N
-1.62022,-53.88511,310.83,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.08,3.13,N
-1.6197,-52.69071,314.87,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.39,2.13,N
-1.61949,-53.88976,330.77,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,294.01,3.13,N
-1.61601,-52.35192,309.41,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.02,1.94,N
-1.60987,-53.82757,310.36,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.62,2.62,N
-1.60795,-46.23176,319.12,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,292.7,2.53,N
-1.60609,-53.82698,307.05,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.88,2.88,N
-1.5988,-47.32759,306.78,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,291.11,0.87,N
-1.59844,-52.28182,308.66,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.07,2.34,N
-1.59782,-52.28568,309.02,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.86,2.34,N
-1.59397,-52.53688,340.29,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.08,5.95,N
-1.58733,-52.28403,312.33,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.84,3.06,N
-1.58692,-52.26423,310.24,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,291.83,4.54,N
-1.58445,-52.27963,307.28,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.89,3.54,N
-1.58383,-52.28348,335.38,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,294.66,3.54,N
-1.57681,-53.86459,329.14,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.07,4.43,N
-1.5752,-52.27028,312.3,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.58,3.52,N
-1.56978,-53.52002,310.7,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,293.37,2.1,N
-1.56912,-51.16995,302.87,0.4,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,290.64,2.56,N
-1.56676,-53.51498,311.69,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,293.37,1.96,N
-1.56608,-53.51931,313.97,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,294.44,2.1,N
-1.56605,-53.83476,318.19,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,293.02,2.83,N
-1.56519,-51.17299,303.34,0.4,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,291.33,1.97,N
-1.56305,-53.51436,313.57,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,293.5,1.4,N
-1.56237,-53.51864,310.88,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,294.08,1.98,N
-1.56129,-46.76733,303.05,0.46,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,291.48,0.86,N
-1.56064,-46.77147,308.03,0.46,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,291.55,0.86,N
-1.55933,-53.51374,310.61,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,293.54,1.4,N
-1.55865,-53.51806,313.15,0.49,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,294.22,1.98,N
-1.5491,-47.15869,330.08,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.22,4.74,N
-1.53055,-52.66132,319.75,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.83,2.74,N
-1.5299,-52.66531,320.83,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,294.44,2.82,N
-1.52635,-52.66475,327.67,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,294.81,2.82,N
-1.5257,-52.66876,320.89,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.88,2.82,N
-1.5224,-45.91204,306.79,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.52,1.31,N
-1.51931,-45.90688,312.41,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.69,1.31,N
-1.51861,-45.91144,310.68,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.33,1.31,N
-1.51622,-45.90171,309.91,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.32,2.09,N
-1.51552,-45.90628,309.26,0.51,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.39,1.97,N
-1.51504,-48.36207,304.37,0.4,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,291.92,0.71,N
-1.5105,-52.56551,306.75,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.03,1.89,N
-1.50633,-52.56891,313.88,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,293.49,1.89,N
-1.50385,-47.47247,313.32,0.43,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,291.34,1.49,N
-1.50075,-52.60454,332.57,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,294.31,4.74,N
-1.49857,-54.95187,323,0.4,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,292.86,2.52,N
-1.49799,-54.95544,323.19,0.4,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,292.81,2.52,N
-1.49722,-52.60383,310.72,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.38,2.23,N
-1.49398,-52.41758,308.29,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.36,1.65,N
-1.49384,-52.64866,315.24,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.67,2.3,N
-1.49091,-52.6441,321.44,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.82,2.4,N
-1.49088,-52.43715,308.04,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.04,1.59,N
-1.49028,-52.6481,327.15,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.58,2.4,N
-1.49026,-52.44107,310.72,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,291.88,1.97,N
-1.48694,-52.41646,306.22,0.44,0.38,2024-12-01,444,N,VIIRS,n,2.0NRT,292.58,2.15,N
-1.48588,-52.67615,311.88,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.87,3.23,N
-1.48525,-52.68017,330.63,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.64,3.23,N
-1.48479,-55.38327,303.86,0.42,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.13,1.19,N
-1.48232,-52.67558,317.96,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.8,3.23,N
-1.48169,-52.6796,333.97,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.65,3.23,N
-1.48121,-55.37877,304.48,0.42,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,290.92,1.19,N
-1.48061,-55.3826,318.86,0.42,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.06,1.19,N
-1.48004,-55.19825,307.61,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.78,0.98,N
-1.48,-55.38643,311.56,0.42,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.18,1.71,N
-1.47939,-52.67101,306.51,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.6,1.18,N
-1.47642,-55.38194,308.6,0.42,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.33,1.08,N
-1.46592,-53.69102,324.7,0.5,0.41,2024-12-01,444,N,VIIRS,n,2.0NRT,292.61,5.23,N
-1.46433,-54.36733,324.47,0.55,0.42,2024-12-01,444,N,VIIRS,n,2.0NRT,292.97,4.69,N
-1.46147,-54.3645,308.47,0.55,0.43,2024-12-01,444,N,VIIRS,n,2.0NRT,292.34,1.85,N
-1.46133,-52.69287,309.78,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,293.35,1.61,N
-1.4578,-51.49889,306.25,0.41,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,291.74,2.4,N
-1.45765,-54.86894,307.95,0.39,0.44,2024-12-01,444,N,VIIRS,n,2.0NRT,291.39,0.61,N
-1.45723,-51.50253,304.43,0.41,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,290.26,0.75,N
-1.45439,-51.49836,303.45,0.41,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,291.74,0.85,N
-1.45382,-51.502,312.44,0.41,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,290.01,1.32,N
-1.45277,-48.20396,309.63,0.41,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,291.93,1.11,N
-1.4524,-48.2037,308.81,0.41,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,292.1,0.81,N
-1.45099,-51.49783,301.77,0.41,0.37,2024-12-01,444,N,VIIRS,n,2.0NRT,290.24,0.85,N
-1.44848,-47.11197,311.8,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.44,0.81,N
-1.44763,-55.189,305.38,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.13,0.82,N
-1.44701,-55.19281,307,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.18,0.82,N
-1.44641,-55.19656,315.34,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.23,1.36,N
-1.44581,-55.20024,308.14,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.13,1.36,N
-1.44493,-47.11142,305.41,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,291.7,0.48,N
-1.44486,-55.12803,311.2,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.74,1.71,N
-1.44431,-47.11539,303.08,0.44,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,291.79,0.66,N
-1.44407,-54.36845,308.68,0.55,0.43,2024-12-01,444,N,VIIRS,n,2.0NRT,293.25,2.65,N
-1.44221,-55.128,312.15,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.28,1.1,N
-1.44164,-55.13165,305.01,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.28,1.1,N
-1.44159,-55.22623,313.86,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.39,1.34,N
-1.44099,-55.22995,310.62,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,292.03,1.34,N
-1.43891,-53.39801,309.93,0.48,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,293.35,1.5,N
-1.43799,-55.24849,314.03,0.41,0.45,2024-12-01,444,N,VIIRS,n,2.0NRT,291.98,1.25,N
-1.43783,-52.77194,331.95,0.45,0.39,2024-12-01,444,N,VIIRS,n,2.0NRT,292.55,4.89,N
-1.43522,-53.3974,324.36,0.48,0.4,2024-12-01,444,N,VIIRS,n,2.0NRT,293.93,2.35,N
